#options: 1920x1080 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=2854 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:146 out:147 type:b dur:2 cpbdur:2 q:43.35 aq:43.97 tex:10308 mv:16032 misc:5836 imb:193 pmb:1578 smb:6389 d:- ref:0 ;
in:148 out:148 type:i dur:2 cpbdur:2 q:40.71 aq:38.01 tex:175556 mv:93090 misc:362 imb:8160 pmb:0 smb:0 d:- ref:;
in:151 out:149 type:P dur:2 cpbdur:2 q:43.44 aq:41.62 tex:152113 mv:47289 misc:4998 imb:4109 pmb:1914 smb:2137 d:- ref:0 ;
in:149 out:150 type:B dur:2 cpbdur:2 q:43.44 aq:44.00 tex:41835 mv:32191 misc:6758 imb:834 pmb:2403 smb:4923 d:- ref:0 ;
in:150 out:151 type:b dur:2 cpbdur:2 q:43.44 aq:45.19 tex:24497 mv:24226 misc:6605 imb:341 pmb:2210 smb:5609 d:- ref:0 ;
in:152 out:152 type:P dur:2 cpbdur:2 q:43.50 aq:41.25 tex:75478 mv:32269 misc:7141 imb:1419 pmb:2570 smb:4171 d:- ref:0 ;
in:153 out:153 type:P dur:2 cpbdur:2 q:43.48 aq:40.92 tex:27139 mv:20400 misc:6941 imb:696 pmb:1795 smb:5669 d:- ref:0 ;
in:154 out:154 type:P dur:2 cpbdur:2 q:43.53 aq:42.07 tex:32608 mv:20045 misc:7059 imb:720 pmb:1901 smb:5539 d:- ref:0 ;
in:156 out:155 type:P dur:2 cpbdur:2 q:43.59 aq:42.17 tex:80154 mv:34716 misc:6714 imb:2524 pmb:1921 smb:3715 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:43.56 aq:45.37 tex:8305 mv:16270 misc:5817 imb:151 pmb:1544 smb:6465 d:- ref:0 ;
in:157 out:157 type:P dur:2 cpbdur:2 q:43.56 aq:41.84 tex:61709 mv:29921 misc:6226 imb:1527 pmb:1887 smb:4746 d:- ref:0 ;
in:159 out:158 type:P dur:2 cpbdur:2 q:43.57 aq:42.69 tex:48134 mv:27198 misc:6996 imb:1594 pmb:1699 smb:4867 d:- ref:0 ;
in:158 out:159 type:b dur:2 cpbdur:2 q:43.57 aq:45.31 tex:12065 mv:15140 misc:5539 imb:224 pmb:1396 smb:6540 d:- ref:0 ;
in:163 out:160 type:P dur:2 cpbdur:2 q:43.49 aq:42.42 tex:154132 mv:45851 misc:4713 imb:4756 pmb:1585 smb:1819 d:- ref:0 ;
in:161 out:161 type:B dur:2 cpbdur:2 q:43.53 aq:43.49 tex:99816 mv:49874 misc:6646 imb:2171 pmb:2821 smb:3168 d:- ref:0 ;
in:160 out:162 type:b dur:2 cpbdur:2 q:43.55 aq:44.82 tex:24931 mv:27496 misc:7061 imb:514 pmb:2369 smb:5277 d:- ref:0 ;
in:162 out:163 type:b dur:2 cpbdur:2 q:43.51 aq:45.58 tex:29138 mv:26381 misc:7001 imb:462 pmb:2354 smb:5344 d:- ref:0 ;
in:164 out:164 type:P dur:2 cpbdur:2 q:43.41 aq:42.68 tex:82471 mv:32858 misc:6687 imb:1884 pmb:2223 smb:4053 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:43.39 aq:41.90 tex:46414 mv:28810 misc:6928 imb:1261 pmb:2055 smb:4844 d:- ref:0 ;
in:169 out:166 type:P dur:2 cpbdur:2 q:43.47 aq:41.36 tex:139970 mv:43252 misc:4594 imb:5128 pmb:1235 smb:1797 d:- ref:0 ;
in:167 out:167 type:B dur:2 cpbdur:2 q:43.43 aq:43.41 tex:45042 mv:34272 misc:7646 imb:1044 pmb:2598 smb:4518 d:- ref:0 ;
in:166 out:168 type:b dur:2 cpbdur:2 q:43.41 aq:43.65 tex:16623 mv:22552 misc:6817 imb:413 pmb:2042 smb:5705 d:- ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:43.45 aq:44.67 tex:19167 mv:20787 misc:6670 imb:291 pmb:2134 smb:5735 d:- ref:0 ;
in:173 out:170 type:P dur:2 cpbdur:2 q:43.53 aq:41.49 tex:131385 mv:44949 misc:5522 imb:3935 pmb:1930 smb:2295 d:- ref:0 ;
in:171 out:171 type:B dur:2 cpbdur:2 q:43.50 aq:43.04 tex:33506 mv:28313 misc:7541 imb:563 pmb:2700 smb:4897 d:- ref:0 ;
in:170 out:172 type:b dur:2 cpbdur:2 q:43.48 aq:45.51 tex:19209 mv:19586 misc:6509 imb:210 pmb:2017 smb:5933 d:- ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:43.52 aq:44.66 tex:8403 mv:14849 misc:5588 imb:168 pmb:1412 smb:6580 d:- ref:0 ;
in:175 out:174 type:P dur:2 cpbdur:2 q:43.59 aq:41.56 tex:106810 mv:40226 misc:6772 imb:2694 pmb:2360 smb:3106 d:- ref:0 ;
in:174 out:175 type:b dur:2 cpbdur:2 q:43.56 aq:45.28 tex:10184 mv:15524 misc:5812 imb:148 pmb:1618 smb:6394 d:- ref:0 ;
in:177 out:176 type:P dur:2 cpbdur:2 q:43.62 aq:42.42 tex:57631 mv:30673 misc:7312 imb:1550 pmb:2138 smb:4472 d:- ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:43.61 aq:44.91 tex:11338 mv:15565 misc:5913 imb:154 pmb:1688 smb:6318 d:- ref:0 ;
in:181 out:178 type:P dur:2 cpbdur:2 q:43.55 aq:41.80 tex:105000 mv:40396 misc:5164 imb:4869 pmb:1144 smb:2147 d:- ref:0 ;
in:179 out:179 type:B dur:2 cpbdur:2 q:43.58 aq:43.75 tex:72120 mv:43429 misc:7411 imb:1128 pmb:3351 smb:3681 d:- ref:0 ;
in:178 out:180 type:b dur:2 cpbdur:2 q:43.60 aq:45.60 tex:25230 mv:23522 misc:6976 imb:351 pmb:2262 smb:5547 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:43.57 aq:45.32 tex:38543 mv:29118 misc:7195 imb:787 pmb:2572 smb:4801 d:- ref:0 ;
in:182 out:182 type:I dur:2 cpbdur:2 q:40.63 aq:37.97 tex:172707 mv:76686 misc:343 imb:8160 pmb:0 smb:0 d:- ref:;
in:185 out:183 type:P dur:2 cpbdur:2 q:43.45 aq:41.80 tex:96023 mv:41666 misc:6167 imb:3131 pmb:2017 smb:3012 d:- ref:0 ;
in:183 out:184 type:B dur:2 cpbdur:2 q:43.45 aq:44.48 tex:63673 mv:36435 misc:7204 imb:762 pmb:3236 smb:4162 d:- ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:43.45 aq:45.32 tex:29142 mv:25724 misc:6974 imb:464 pmb:2357 smb:5339 d:- ref:0 ;
in:188 out:186 type:P dur:2 cpbdur:2 q:43.51 aq:42.51 tex:150666 mv:44375 misc:5151 imb:3991 pmb:1871 smb:2298 d:- ref:0 ;
in:186 out:187 type:B dur:2 cpbdur:2 q:43.47 aq:43.54 tex:28887 mv:28763 misc:7086 imb:637 pmb:2302 smb:5221 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:43.49 aq:45.29 tex:24133 mv:20426 misc:6553 imb:288 pmb:2098 smb:5774 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:43.63 aq:41.76 tex:120393 mv:44376 misc:5447 imb:4105 pmb:1833 smb:2222 d:- ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:43.57 aq:43.20 tex:56677 mv:41604 misc:7375 imb:1507 pmb:2708 smb:3945 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:43.54 aq:44.28 tex:18127 mv:22319 misc:6730 imb:327 pmb:1980 smb:5853 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:43.60 aq:44.68 tex:23112 mv:21845 misc:6747 imb:495 pmb:1936 smb:5729 d:- ref:0 ;
in:194 out:193 type:P dur:2 cpbdur:2 q:43.71 aq:41.79 tex:87050 mv:38736 misc:6878 imb:2585 pmb:2201 smb:3374 d:- ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:43.67 aq:45.42 tex:32895 mv:23877 misc:6860 imb:440 pmb:2351 smb:5369 d:- ref:0 ;
in:198 out:195 type:P dur:2 cpbdur:2 q:43.72 aq:41.62 tex:132257 mv:44929 misc:5406 imb:4151 pmb:1708 smb:2301 d:- ref:0 ;
in:196 out:196 type:B dur:2 cpbdur:2 q:43.71 aq:43.97 tex:44824 mv:32459 misc:7453 imb:623 pmb:2927 smb:4610 d:- ref:0 ;
in:195 out:197 type:b dur:2 cpbdur:2 q:43.71 aq:45.11 tex:15249 mv:19142 misc:6289 imb:244 pmb:1834 smb:6082 d:- ref:0 ;
in:197 out:198 type:b dur:2 cpbdur:2 q:43.72 aq:45.74 tex:13546 mv:16150 misc:6328 imb:152 pmb:1869 smb:6139 d:- ref:0 ;
in:199 out:199 type:P dur:2 cpbdur:2 q:43.68 aq:41.65 tex:58734 mv:28113 misc:7129 imb:1269 pmb:2391 smb:4500 d:- ref:0 ;
in:200 out:200 type:P dur:2 cpbdur:2 q:43.68 aq:41.26 tex:93748 mv:32986 misc:6762 imb:1445 pmb:2691 smb:4024 d:- ref:0 ;
in:202 out:201 type:P dur:2 cpbdur:2 q:43.73 aq:42.15 tex:68799 mv:30881 misc:7216 imb:1216 pmb:2629 smb:4315 d:- ref:0 ;
in:201 out:202 type:b dur:2 cpbdur:2 q:43.70 aq:46.42 tex:8297 mv:12378 misc:5469 imb:97 pmb:1395 smb:6668 d:- ref:0 ;
in:204 out:203 type:P dur:2 cpbdur:2 q:43.70 aq:42.60 tex:53578 mv:27105 misc:7221 imb:1493 pmb:1922 smb:4745 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:43.72 aq:46.03 tex:10720 mv:15420 misc:5996 imb:130 pmb:1669 smb:6361 d:- ref:0 ;
in:206 out:205 type:P dur:2 cpbdur:2 q:43.62 aq:40.51 tex:135510 mv:44773 misc:5813 imb:3549 pmb:2127 smb:2484 d:- ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:43.66 aq:45.22 tex:14782 mv:19461 misc:6445 imb:206 pmb:1874 smb:6080 d:- ref:0 ;
in:207 out:207 type:P dur:2 cpbdur:2 q:43.68 aq:40.66 tex:45133 mv:25085 misc:6694 imb:908 pmb:2022 smb:5230 d:- ref:0 ;
in:208 out:208 type:P dur:2 cpbdur:2 q:43.62 aq:40.90 tex:37225 mv:27062 misc:7201 imb:872 pmb:2229 smb:5059 d:- ref:0 ;
in:209 out:209 type:P dur:2 cpbdur:2 q:43.60 aq:40.94 tex:32056 mv:23293 misc:6971 imb:767 pmb:1964 smb:5429 d:- ref:0 ;
in:210 out:210 type:P dur:2 cpbdur:2 q:43.54 aq:41.69 tex:36646 mv:25334 misc:7140 imb:870 pmb:2124 smb:5166 d:- ref:0 ;
in:213 out:211 type:P dur:2 cpbdur:2 q:43.58 aq:42.88 tex:90926 mv:37709 misc:6069 imb:3729 pmb:1405 smb:3026 d:- ref:0 ;
in:211 out:212 type:B dur:2 cpbdur:2 q:43.56 aq:44.65 tex:14632 mv:19724 misc:6812 imb:295 pmb:2051 smb:5814 d:- ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:43.57 aq:45.33 tex:50105 mv:32983 misc:7128 imb:934 pmb:2694 smb:4532 d:- ref:0 ;
in:214 out:214 type:I dur:2 cpbdur:2 q:40.70 aq:37.76 tex:188741 mv:80661 misc:326 imb:8160 pmb:0 smb:0 d:- ref:;
in:218 out:215 type:P dur:2 cpbdur:2 q:43.58 aq:40.62 tex:113189 mv:47580 misc:5031 imb:4148 pmb:2067 smb:1945 d:- ref:0 ;
in:216 out:216 type:B dur:2 cpbdur:2 q:43.58 aq:43.24 tex:57552 mv:38476 misc:7252 imb:888 pmb:3259 smb:4013 d:- ref:0 ;
in:215 out:217 type:b dur:2 cpbdur:2 q:43.58 aq:44.94 tex:32199 mv:27645 misc:6956 imb:568 pmb:2475 smb:5117 d:- ref:0 ;
in:217 out:218 type:b dur:2 cpbdur:2 q:43.58 aq:44.58 tex:25327 mv:21362 misc:6903 imb:351 pmb:2245 smb:5564 d:- ref:0 ;
in:219 out:219 type:P dur:2 cpbdur:2 q:43.56 aq:40.78 tex:74595 mv:33536 misc:7037 imb:1546 pmb:2680 smb:3934 d:- ref:0 ;
in:221 out:220 type:P dur:2 cpbdur:2 q:43.63 aq:41.16 tex:83361 mv:35574 misc:6993 imb:1465 pmb:2851 smb:3844 d:- ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:43.59 aq:45.97 tex:8267 mv:13143 misc:5670 imb:73 pmb:1533 smb:6554 d:- ref:0 ;
in:223 out:222 type:P dur:2 cpbdur:2 q:43.68 aq:41.47 tex:42268 mv:24337 misc:7211 imb:1027 pmb:2017 smb:5116 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:43.65 aq:41.69 tex:1228 mv:3638 misc:4670 imb:34 pmb:1231 smb:6895 d:- ref:0 ;
in:224 out:224 type:P dur:2 cpbdur:2 q:43.62 aq:41.42 tex:35896 mv:22538 misc:7062 imb:1042 pmb:1756 smb:5362 d:- ref:0 ;
in:225 out:225 type:P dur:2 cpbdur:2 q:43.62 aq:41.18 tex:78032 mv:32206 misc:6858 imb:2458 pmb:1885 smb:3817 d:- ref:0 ;
in:226 out:226 type:P dur:2 cpbdur:2 q:43.64 aq:42.30 tex:33637 mv:20418 misc:6265 imb:894 pmb:1566 smb:5700 d:- ref:0 ;
in:228 out:227 type:P dur:2 cpbdur:2 q:43.59 aq:39.92 tex:122208 mv:46071 misc:4433 imb:5257 pmb:1460 smb:1443 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:43.61 aq:43.04 tex:13101 mv:20780 misc:6719 imb:339 pmb:1961 smb:5860 d:- ref:0 ;
in:229 out:229 type:P dur:2 cpbdur:2 q:43.53 aq:40.01 tex:80874 mv:41048 misc:6526 imb:2591 pmb:2499 smb:3070 d:- ref:0 ;
in:233 out:230 type:P dur:2 cpbdur:2 q:43.52 aq:40.73 tex:93121 mv:39116 misc:6555 imb:2513 pmb:2448 smb:3199 d:- ref:0 ;
in:231 out:231 type:B dur:2 cpbdur:2 q:43.52 aq:43.06 tex:69052 mv:35113 misc:7339 imb:855 pmb:3174 smb:4131 d:- ref:0 ;
in:230 out:232 type:b dur:2 cpbdur:2 q:43.52 aq:44.44 tex:18842 mv:20162 misc:6628 imb:288 pmb:1995 smb:5877 d:- ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:43.52 aq:44.57 tex:16936 mv:18251 misc:6229 imb:306 pmb:1779 smb:6075 d:- ref:0 ;
in:235 out:234 type:P dur:2 cpbdur:2 q:43.48 aq:41.23 tex:95614 mv:37410 misc:6784 imb:1874 pmb:2518 smb:3768 d:- ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:43.50 aq:45.18 tex:21957 mv:21259 misc:6488 imb:261 pmb:2062 smb:5837 d:- ref:0 ;
in:237 out:236 type:P dur:2 cpbdur:2 q:43.53 aq:39.71 tex:148074 mv:48205 misc:5041 imb:3527 pmb:2837 smb:1796 d:- ref:0 ;
in:236 out:237 type:b dur:2 cpbdur:2 q:43.50 aq:43.71 tex:12653 mv:19887 misc:6644 imb:237 pmb:1870 smb:6053 d:- ref:0 ;
in:239 out:238 type:P dur:2 cpbdur:2 q:43.57 aq:42.28 tex:49687 mv:24906 misc:6967 imb:787 pmb:2361 smb:5012 d:- ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:43.55 aq:45.04 tex:7811 mv:12291 misc:5242 imb:106 pmb:1231 smb:6823 d:- ref:0 ;
in:241 out:240 type:P dur:2 cpbdur:2 q:43.54 aq:40.22 tex:91137 mv:38922 misc:6333 imb:3282 pmb:2254 smb:2624 d:- ref:0 ;
in:240 out:241 type:b dur:2 cpbdur:2 q:43.56 aq:44.06 tex:11611 mv:16422 misc:5711 imb:229 pmb:1417 smb:6514 d:- ref:0 ;
in:242 out:242 type:P dur:2 cpbdur:2 q:43.58 aq:40.67 tex:48774 mv:27388 misc:6902 imb:997 pmb:2524 smb:4639 d:- ref:0 ;
in:244 out:243 type:P dur:2 cpbdur:2 q:43.56 aq:40.15 tex:62723 mv:33269 misc:6632 imb:2685 pmb:1993 smb:3482 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:43.57 aq:43.16 tex:8801 mv:15478 misc:5889 imb:228 pmb:1477 smb:6455 d:- ref:0 ;
in:245 out:245 type:P dur:2 cpbdur:2 q:43.49 aq:40.77 tex:56674 mv:31140 misc:7114 imb:1503 pmb:2352 smb:4305 d:- ref:0 ;
in:246 out:246 type:P dur:2 cpbdur:2 q:43.51 aq:41.53 tex:24946 mv:18155 misc:6563 imb:765 pmb:1478 smb:5917 d:- ref:0 ;
in:247 out:247 type:P dur:2 cpbdur:2 q:43.46 aq:42.05 tex:67619 mv:30093 misc:6552 imb:1675 pmb:1973 smb:4512 d:- ref:0 ;
in:248 out:248 type:P dur:2 cpbdur:2 q:43.45 aq:40.23 tex:93748 mv:36636 misc:6376 imb:2329 pmb:2169 smb:3662 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:43.46 aq:40.25 tex:62920 mv:33033 misc:6791 imb:1645 pmb:2460 smb:4055 d:- ref:0 ;
in:251 out:250 type:P dur:2 cpbdur:2 q:43.44 aq:41.08 tex:94514 mv:36721 misc:6813 imb:1531 pmb:2967 smb:3662 d:- ref:0 ;
in:250 out:251 type:b dur:2 cpbdur:2 q:43.45 aq:44.86 tex:18354 mv:18147 misc:6267 imb:190 pmb:1918 smb:6052 d:- ref:0 ;
in:253 out:252 type:P dur:2 cpbdur:2 q:43.41 aq:41.07 tex:62762 mv:31711 misc:7111 imb:1378 pmb:2426 smb:4356 d:- ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:43.43 aq:45.31 tex:12132 mv:15630 misc:6022 imb:121 pmb:1652 smb:6387 d:- ref:0 ;
in:257 out:254 type:P dur:2 cpbdur:2 q:43.41 aq:39.24 tex:223576 mv:53943 misc:4169 imb:3925 pmb:2607 smb:1628 d:- ref:0 ;
in:255 out:255 type:B dur:2 cpbdur:2 q:43.41 aq:43.02 tex:38403 mv:35793 misc:7460 imb:699 pmb:2742 smb:4719 d:- ref:0 ;
in:254 out:256 type:b dur:2 cpbdur:2 q:43.41 aq:43.64 tex:26305 mv:28665 misc:7054 imb:721 pmb:2093 smb:5346 d:- ref:0 ;
in:256 out:257 type:b dur:2 cpbdur:2 q:43.41 aq:44.78 tex:10168 mv:17987 misc:6133 imb:143 pmb:1722 smb:6295 d:- ref:0 ;
in:259 out:258 type:P dur:2 cpbdur:2 q:43.45 aq:39.59 tex:80758 mv:32954 misc:7120 imb:1100 pmb:3179 smb:3881 d:- ref:0 ;
in:258 out:259 type:b dur:2 cpbdur:2 q:43.43 aq:44.85 tex:6630 mv:12207 misc:5059 imb:81 pmb:1288 smb:6791 d:- ref:0 ;
in:261 out:260 type:P dur:2 cpbdur:2 q:43.50 aq:40.97 tex:56135 mv:27030 misc:7203 imb:735 pmb:2737 smb:4688 d:- ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:43.47 aq:45.97 tex:5332 mv:9922 misc:4578 imb:42 pmb:1094 smb:7024 d:- ref:0 ;
in:262 out:262 type:P dur:2 cpbdur:2 q:43.47 aq:41.08 tex:38131 mv:21693 misc:7224 imb:537 pmb:2404 smb:5219 d:- ref:0 ;
in:264 out:263 type:P dur:2 cpbdur:2 q:43.42 aq:41.03 tex:57058 mv:31895 misc:7167 imb:1094 pmb:2784 smb:4282 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:43.45 aq:44.68 tex:6959 mv:15633 misc:5448 imb:112 pmb:1442 smb:6606 d:- ref:0 ;
in:265 out:265 type:P dur:2 cpbdur:2 q:43.38 aq:40.97 tex:37553 mv:21864 misc:6983 imb:688 pmb:2097 smb:5375 d:- ref:0 ;
in:266 out:266 type:P dur:2 cpbdur:2 q:43.37 aq:38.81 tex:92287 mv:38768 misc:6753 imb:2163 pmb:2798 smb:3199 d:- ref:0 ;
in:270 out:267 type:P dur:2 cpbdur:2 q:43.35 aq:39.71 tex:96862 mv:39266 misc:6504 imb:1727 pmb:3066 smb:3367 d:- ref:0 ;
in:268 out:268 type:B dur:2 cpbdur:2 q:43.36 aq:42.31 tex:40072 mv:30435 misc:7285 imb:566 pmb:2567 smb:5027 d:- ref:0 ;
in:267 out:269 type:b dur:2 cpbdur:2 q:43.36 aq:44.41 tex:10226 mv:18084 misc:6274 imb:201 pmb:1746 smb:6213 d:- ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:43.35 aq:44.38 tex:9880 mv:15382 misc:5762 imb:149 pmb:1590 smb:6421 d:- ref:0 ;
in:271 out:271 type:P dur:2 cpbdur:2 q:43.23 aq:39.77 tex:86618 mv:31299 misc:6707 imb:945 pmb:3091 smb:4124 d:- ref:0 ;
in:273 out:272 type:P dur:2 cpbdur:2 q:43.26 aq:39.49 tex:83784 mv:33834 misc:6878 imb:1129 pmb:3159 smb:3872 d:- ref:0 ;
in:272 out:273 type:b dur:2 cpbdur:2 q:43.25 aq:44.27 tex:7269 mv:14382 misc:5565 imb:118 pmb:1453 smb:6589 d:- ref:0 ;
in:275 out:274 type:P dur:2 cpbdur:2 q:43.27 aq:39.45 tex:99671 mv:37825 misc:6304 imb:1200 pmb:3558 smb:3402 d:- ref:0 ;
in:274 out:275 type:b dur:2 cpbdur:2 q:43.26 aq:44.62 tex:7079 mv:14702 misc:5427 imb:111 pmb:1403 smb:6646 d:- ref:0 ;
in:277 out:276 type:P dur:2 cpbdur:2 q:43.21 aq:40.10 tex:68251 mv:30403 misc:7290 imb:1038 pmb:2913 smb:4209 d:- ref:0 ;
in:276 out:277 type:b dur:2 cpbdur:2 q:43.24 aq:44.60 tex:5556 mv:12102 misc:5222 imb:89 pmb:1358 smb:6713 d:- ref:0 ;
in:279 out:278 type:P dur:2 cpbdur:2 q:43.21 aq:39.88 tex:62320 mv:31318 misc:7218 imb:1009 pmb:2989 smb:4162 d:- ref:0 ;
in:278 out:279 type:b dur:2 cpbdur:2 q:43.21 aq:44.57 tex:5773 mv:13160 misc:5019 imb:74 pmb:1252 smb:6834 d:- ref:0 ;
in:280 out:280 type:P dur:2 cpbdur:2 q:43.19 aq:40.07 tex:36455 mv:22918 misc:7227 imb:640 pmb:2369 smb:5151 d:- ref:0 ;
in:282 out:281 type:P dur:2 cpbdur:2 q:43.15 aq:39.82 tex:73126 mv:35147 misc:7223 imb:1471 pmb:2891 smb:3798 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:43.17 aq:44.34 tex:7757 mv:14565 misc:5366 imb:130 pmb:1375 smb:6655 d:- ref:0 ;
in:283 out:283 type:P dur:2 cpbdur:2 q:43.12 aq:40.30 tex:39787 mv:22346 misc:6987 imb:763 pmb:2080 smb:5317 d:- ref:0 ;
in:284 out:284 type:P dur:2 cpbdur:2 q:43.12 aq:40.05 tex:40523 mv:24230 misc:7159 imb:794 pmb:2184 smb:5182 d:- ref:0 ;
in:288 out:285 type:P dur:2 cpbdur:2 q:43.08 aq:38.62 tex:190489 mv:49488 misc:4607 imb:2911 pmb:3324 smb:1925 d:- ref:0 w:7,127,-2 ;
in:286 out:286 type:B dur:2 cpbdur:2 q:43.10 aq:42.31 tex:31659 mv:27305 misc:7492 imb:432 pmb:2592 smb:5136 d:- ref:0 ;
in:285 out:287 type:b dur:2 cpbdur:2 q:43.11 aq:43.11 tex:10088 mv:19347 misc:6053 imb:238 pmb:1611 smb:6311 d:- ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:43.09 aq:44.63 tex:5542 mv:15035 misc:5535 imb:77 pmb:1461 smb:6622 d:- ref:0 ;
in:290 out:289 type:P dur:2 cpbdur:2 q:43.05 aq:39.31 tex:66901 mv:30541 misc:7078 imb:1072 pmb:2938 smb:4150 d:- ref:0 ;
in:289 out:290 type:b dur:2 cpbdur:2 q:43.07 aq:44.07 tex:5952 mv:11207 misc:4961 imb:84 pmb:1163 smb:6913 d:- ref:0 ;
in:292 out:291 type:P dur:2 cpbdur:2 q:43.05 aq:39.69 tex:82288 mv:35020 misc:6700 imb:1207 pmb:3134 smb:3819 d:- ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:43.05 aq:44.23 tex:9149 mv:16086 misc:5525 imb:176 pmb:1405 smb:6579 d:- ref:0 ;
in:294 out:293 type:P dur:2 cpbdur:2 q:43.00 aq:40.01 tex:64308 mv:32183 misc:6893 imb:937 pmb:3067 smb:4156 d:- ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:43.03 aq:45.31 tex:5787 mv:13379 misc:5242 imb:54 pmb:1333 smb:6773 d:- ref:0 ;
in:295 out:295 type:P dur:2 cpbdur:2 q:42.94 aq:40.84 tex:47704 mv:22990 misc:6706 imb:526 pmb:2557 smb:5077 d:- ref:0 ;
in:297 out:296 type:P dur:2 cpbdur:2 q:42.91 aq:38.62 tex:78107 mv:36424 misc:6957 imb:1873 pmb:2812 smb:3475 d:- ref:0 ;
in:296 out:297 type:b dur:2 cpbdur:2 q:42.92 aq:42.72 tex:9751 mv:16235 misc:6070 imb:200 pmb:1598 smb:6362 d:- ref:0 ;
in:298 out:298 type:P dur:2 cpbdur:2 q:42.88 aq:40.67 tex:35698 mv:21074 misc:6732 imb:519 pmb:2283 smb:5358 d:- ref:0 ;
in:299 out:299 type:P dur:2 cpbdur:2 q:42.88 aq:39.04 tex:54106 mv:32185 misc:6653 imb:2544 pmb:2393 smb:3223 d:- ref:0 ;
in:300 out:300 type:P dur:2 cpbdur:2 q:42.85 aq:38.88 tex:58080 mv:33838 misc:6778 imb:2314 pmb:2514 smb:3332 d:- ref:0 ;
in:301 out:301 type:P dur:2 cpbdur:2 q:42.85 aq:40.16 tex:52070 mv:27872 misc:6714 imb:1118 pmb:2448 smb:4594 d:- ref:0 ;
in:302 out:302 type:P dur:2 cpbdur:2 q:42.85 aq:38.68 tex:82737 mv:37915 misc:6236 imb:2875 pmb:2635 smb:2650 d:- ref:0 ;
in:303 out:303 type:P dur:2 cpbdur:2 q:42.84 aq:38.29 tex:81121 mv:37230 misc:6281 imb:2512 pmb:2701 smb:2947 d:- ref:0 ;
in:304 out:304 type:P dur:2 cpbdur:2 q:42.83 aq:39.14 tex:86910 mv:32652 misc:6470 imb:1143 pmb:3145 smb:3872 d:- ref:0 ;
in:306 out:305 type:P dur:2 cpbdur:2 q:42.84 aq:38.44 tex:151598 mv:46412 misc:5326 imb:2162 pmb:3759 smb:2239 d:- ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:42.83 aq:43.63 tex:11167 mv:17728 misc:5817 imb:176 pmb:1557 smb:6427 d:- ref:0 ;
in:308 out:307 type:P dur:2 cpbdur:2 q:42.85 aq:38.39 tex:121172 mv:38629 misc:6167 imb:1774 pmb:3557 smb:2829 d:- ref:0 ;
